id_atendimento,id_cliente,id_servico,data_atendimento,status,tempo_dias,valor_final
2613,8936,3,2023-06-07,Concluído,1,169
2614,4847,2,2023-08-06,Concluído,1,168
2615,7723,4,2023-09-21,Concluído,1,173
2616,9263,5,2023-02-23,Cancelado,0,0
2617,4480,1,2023-10-21,Cancelado,0,0
2618,5016,3,2023-04-05,Pendente,0,0
2619,795,2,2023-10-12,Pendente,0,0
2620,378,2,2023-07-22,Cancelado,0,0
2621,1581,5,2023-04-09,Pendente,0,0
2622,9101,3,2023-01-08,Cancelado,0,0
2623,3529,3,2023-12-27,Pendente,0,0
2624,6978,4,2023-08-02,Pendente,0,0
2625,2977,2,2023-06-23,Pendente,0,0
2626,7481,2,2023-01-22,Concluído,1,259
2627,9744,4,2023-07-15,Pendente,0,0
2628,3370,4,2023-08-27,Cancelado,0,0
2629,4644,3,2023-07-11,Cancelado,0,0
2630,2890,4,2023-06-13,Concluído,6,347
2631,4374,3,2023-07-06,Cancelado,0,0
2632,2806,4,2023-04-11,Pendente,0,0
2633,2680,3,2023-04-07,Cancelado,0,0
2634,6844,5,2023-12-13,Cancelado,0,0
2635,6397,3,2023-09-12,Concluído,4,272
2636,8492,4,2023-09-02,Concluído,6,346
2637,816,1,2023-12-31,Pendente,0,0
2638,818,3,2023-08-15,Pendente,0,0
2639,2994,4,2023-02-08,Cancelado,0,0
2640,6970,2,2023-03-08,Concluído,4,334
2641,3065,4,2023-10-14,Concluído,1,209
2642,9693,4,2023-11-04,Cancelado,0,0
2643,3273,1,2023-02-02,Cancelado,0,0
2644,4190,3,2023-06-29,Concluído,2,336
2645,5182,3,2023-12-08,Cancelado,0,0
2646,6320,5,2023-02-09,Pendente,0,0
2647,371,5,2023-01-14,Cancelado,0,0
2648,5271,1,2023-02-04,Concluído,3,308
2649,2029,1,2023-08-27,Concluído,1,205
2650,4232,5,2023-08-26,Pendente,0,0
2651,6602,3,2023-08-27,Pendente,0,0
2652,3870,4,2023-11-18,Pendente,0,0
2653,4706,1,2023-05-24,Concluído,3,272
2654,7137,2,2023-08-05,Cancelado,0,0
2655,2685,5,2023-06-30,Pendente,0,0
2656,6842,3,2023-09-02,Pendente,0,0
2657,3550,2,2023-10-21,Concluído,3,167
2658,1794,5,2023-06-30,Concluído,3,153
2659,9421,5,2023-02-05,Pendente,0,0
2660,4406,4,2023-07-30,Pendente,0,0
2661,3482,5,2023-06-15,Cancelado,0,0
2662,7557,1,2023-03-11,Cancelado,0,0
2663,5242,5,2023-07-26,Concluído,3,264
2664,203,4,2023-04-25,Pendente,0,0
2665,3522,2,2023-12-20,Concluído,5,247
2666,6405,5,2023-06-05,Pendente,0,0
2667,5123,2,2023-08-01,Cancelado,0,0
2668,9333,3,2023-09-02,Cancelado,0,0
2669,9030,2,2023-01-15,Cancelado,0,0
2670,3816,5,2023-12-01,Cancelado,0,0
2671,5695,2,2023-12-01,Cancelado,0,0
2672,5878,3,2023-07-01,Cancelado,0,0
2673,2284,2,2023-11-13,Pendente,0,0
2674,8432,1,2023-12-23,Cancelado,0,0
2675,3482,2,2023-01-03,Concluído,6,164
2676,6974,5,2023-03-30,Pendente,0,0
2677,663,4,2023-02-08,Cancelado,0,0
2678,2527,2,2023-10-15,Pendente,0,0
2679,1380,1,2023-07-09,Cancelado,0,0
2680,2616,1,2023-07-30,Pendente,0,0
2681,8386,1,2023-08-05,Concluído,2,250
2682,7000,5,2023-12-06,Pendente,0,0
2683,4242,4,2023-06-23,Concluído,7,220
2684,4596,1,2023-10-22,Concluído,7,204
2685,2353,2,2023-05-25,Pendente,0,0
2686,5836,5,2023-09-25,Concluído,6,219
2687,8136,4,2023-02-17,Concluído,5,177
2688,7969,1,2023-06-09,Cancelado,0,0
2689,1933,3,2023-02-15,Pendente,0,0
2690,2996,2,2023-12-31,Concluído,5,156
2691,5982,5,2023-01-23,Concluído,1,325
2692,2734,3,2023-08-31,Concluído,3,340
2693,609,3,2023-10-13,Cancelado,0,0
2694,4634,4,2023-01-06,Cancelado,0,0
2695,5798,2,2023-10-21,Concluído,5,340
2696,6568,4,2023-11-08,Cancelado,0,0
2697,8501,4,2023-12-21,Concluído,3,166
2698,7494,1,2023-06-24,Cancelado,0,0
2699,8237,1,2023-11-25,Cancelado,0,0
2700,1378,2,2023-02-15,Pendente,0,0
2701,2977,4,2023-07-08,Concluído,4,296
2702,8740,4,2023-04-04,Pendente,0,0
2703,2936,4,2023-04-16,Cancelado,0,0
2704,836,5,2023-04-15,Cancelado,0,0
2705,9309,2,2023-08-23,Concluído,7,282
2706,2698,5,2023-11-19,Cancelado,0,0
2707,7979,2,2023-10-23,Cancelado,0,0
2708,7503,3,2023-07-01,Pendente,0,0
2709,9689,4,2023-09-16,Cancelado,0,0
2710,62,4,2023-07-11,Cancelado,0,0
2711,7074,1,2023-08-05,Cancelado,0,0
2712,6352,4,2023-03-11,Pendente,0,0
2713,2150,1,2023-02-28,Concluído,2,192
2714,981,5,2023-11-12,Cancelado,0,0
2715,1333,1,2023-03-14,Cancelado,0,0
2716,1893,4,2023-04-17,Cancelado,0,0
2717,7885,3,2023-08-12,Concluído,5,347
2718,8889,3,2023-10-20,Concluído,4,331
2719,5073,3,2023-10-10,Concluído,6,188
2720,3176,4,2023-07-07,Cancelado,0,0
2721,3963,3,2023-11-22,Concluído,1,227
2722,5106,5,2023-05-04,Cancelado,0,0
2723,2442,5,2023-11-14,Pendente,0,0
2724,6703,2,2023-01-10,Cancelado,0,0
2725,7691,1,2023-05-16,Cancelado,0,0
2726,1022,3,2023-03-19,Cancelado,0,0
2727,5462,5,2023-04-23,Pendente,0,0
2728,2149,1,2023-03-31,Pendente,0,0
2729,7242,2,2023-12-03,Pendente,0,0
2730,7836,5,2023-05-08,Concluído,4,211
2731,9274,3,2023-01-14,Concluído,3,306
2732,1815,3,2023-05-05,Pendente,0,0
2733,5862,1,2023-08-17,Concluído,2,208
2734,9171,5,2023-06-12,Concluído,4,211
2735,764,3,2023-05-24,Concluído,1,330
2736,6579,4,2023-06-01,Pendente,0,0
2737,4860,3,2023-01-30,Concluído,7,227
2738,2101,5,2023-02-05,Cancelado,0,0
2739,4127,1,2023-07-15,Concluído,7,324
2740,3334,2,2023-08-09,Cancelado,0,0
2741,3220,5,2023-10-18,Concluído,4,293
2742,1634,1,2023-08-12,Concluído,7,292
2743,1190,3,2023-03-16,Cancelado,0,0
2744,1417,3,2023-05-21,Pendente,0,0
2745,4148,4,2023-11-24,Pendente,0,0
2746,9512,2,2023-11-17,Pendente,0,0
2747,337,3,2023-02-02,Pendente,0,0
2748,1574,3,2023-10-21,Pendente,0,0
2749,4862,1,2023-10-13,Cancelado,0,0
2750,3018,5,2023-10-14,Cancelado,0,0
2751,3716,3,2023-05-21,Cancelado,0,0
2752,5201,2,2023-07-25,Cancelado,0,0
2753,2610,2,2023-10-26,Concluído,3,322
2754,6007,5,2023-07-14,Concluído,6,306
2755,3107,3,2023-06-05,Concluído,3,174
2756,4965,4,2023-05-06,Pendente,0,0
2757,6451,3,2023-01-22,Concluído,1,341
2758,8263,2,2023-07-25,Concluído,4,159
2759,5769,3,2023-01-25,Concluído,4,269
2760,6099,2,2023-02-25,Cancelado,0,0
2761,9630,4,2023-07-28,Concluído,2,232
2762,3867,3,2023-11-08,Cancelado,0,0
2763,7410,1,2023-07-22,Cancelado,0,0
2764,8398,4,2023-07-14,Pendente,0,0
2765,8336,5,2023-03-07,Pendente,0,0
2766,4551,5,2023-02-23,Pendente,0,0
2767,5649,5,2023-06-07,Cancelado,0,0
2768,5487,4,2023-09-14,Concluído,1,344
2769,8634,2,2023-09-26,Pendente,0,0
2770,9267,2,2023-11-30,Cancelado,0,0
2771,8989,4,2023-07-23,Cancelado,0,0
2772,2455,2,2023-11-07,Pendente,0,0
2773,9479,3,2023-11-16,Concluído,5,332
2774,4818,5,2023-12-30,Cancelado,0,0
2775,2750,3,2023-02-05,Concluído,2,228
2776,3715,1,2023-06-20,Concluído,4,233
2777,27,5,2023-05-28,Pendente,0,0
2778,3464,5,2023-11-01,Concluído,2,278
2779,648,1,2023-10-23,Cancelado,0,0
2780,4520,4,2023-11-01,Concluído,4,171
2781,6724,4,2023-03-27,Concluído,4,205
2782,1559,1,2023-04-06,Pendente,0,0
2783,9685,2,2023-11-16,Pendente,0,0
2784,6810,2,2023-02-17,Cancelado,0,0
2785,1159,4,2023-08-07,Concluído,5,313
2786,1036,5,2023-12-21,Concluído,6,225
2787,2219,3,2023-08-12,Concluído,3,178
2788,8039,3,2023-09-07,Cancelado,0,0
2789,6827,2,2023-05-15,Pendente,0,0
2790,8656,3,2023-12-06,Cancelado,0,0
2791,3447,4,2023-08-19,Concluído,7,192
2792,4292,5,2023-03-20,Concluído,6,319
2793,5782,3,2023-03-13,Pendente,0,0
2794,1807,4,2023-10-29,Pendente,0,0
2795,3651,5,2023-06-07,Cancelado,0,0
2796,3316,1,2023-10-23,Pendente,0,0
2797,276,2,2023-09-02,Pendente,0,0
2798,2882,5,2023-12-17,Concluído,4,258
2799,618,4,2023-11-03,Cancelado,0,0
2800,5029,2,2023-02-21,Cancelado,0,0
2801,7359,3,2023-07-01,Cancelado,0,0
2802,3171,3,2023-03-04,Cancelado,0,0
2803,5772,5,2023-12-17,Concluído,5,229
2804,9630,5,2023-04-12,Pendente,0,0
2805,4337,1,2023-10-21,Concluído,1,216
2806,4296,4,2023-09-02,Concluído,4,306
2807,5729,1,2023-06-25,Pendente,0,0
2808,6937,1,2023-12-17,Cancelado,0,0
2809,7604,5,2023-01-13,Cancelado,0,0
2810,1366,3,2023-03-01,Cancelado,0,0
2811,8480,4,2023-02-08,Cancelado,0,0
2812,8263,5,2023-05-03,Cancelado,0,0
2813,7918,4,2023-11-12,Concluído,5,170
2814,5919,5,2023-03-27,Cancelado,0,0
2815,1703,4,2023-10-08,Cancelado,0,0
2816,5786,3,2023-12-12,Cancelado,0,0
2817,9406,1,2023-10-21,Concluído,6,195
2818,9315,3,2023-08-02,Pendente,0,0
2819,4799,1,2023-02-06,Cancelado,0,0
2820,778,1,2023-01-02,Cancelado,0,0
2821,597,2,2023-02-20,Pendente,0,0
2822,3803,5,2023-05-20,Concluído,7,210
2823,2108,1,2023-01-09,Pendente,0,0
2824,8594,4,2023-01-25,Cancelado,0,0
2825,1874,5,2023-07-17,Concluído,7,323
2826,1744,3,2023-09-07,Concluído,2,312
2827,8906,2,2023-09-17,Concluído,4,292
2828,7415,2,2023-10-14,Concluído,3,323
2829,4702,5,2023-02-27,Concluído,2,239
2830,2091,5,2023-10-26,Cancelado,0,0
2831,8581,4,2023-10-13,Cancelado,0,0
2832,8105,2,2023-10-28,Cancelado,0,0
2833,491,1,2023-01-24,Concluído,1,217
2834,8971,5,2023-02-11,Cancelado,0,0
2835,2079,2,2023-07-01,Pendente,0,0
2836,755,3,2023-02-27,Pendente,0,0
2837,4951,2,2023-04-08,Pendente,0,0
2838,6271,3,2023-03-16,Cancelado,0,0
2839,4478,3,2023-11-03,Concluído,4,173
2840,5902,4,2023-06-11,Cancelado,0,0
2841,5418,3,2023-05-30,Pendente,0,0
2842,5266,4,2023-12-23,Concluído,3,174
2843,2606,2,2023-04-20,Concluído,5,216
2844,3199,5,2023-12-04,Cancelado,0,0
2845,5506,4,2023-09-30,Pendente,0,0
2846,5240,4,2023-03-13,Cancelado,0,0
2847,5557,2,2023-06-07,Concluído,7,268
2848,975,3,2023-11-30,Concluído,2,237
2849,8663,4,2023-02-16,Cancelado,0,0
2850,3335,3,2023-08-17,Cancelado,0,0
2851,3170,2,2023-04-15,Cancelado,0,0
2852,9111,2,2023-04-01,Concluído,4,287
2853,8920,2,2023-06-07,Concluído,5,160
2854,4175,4,2023-08-08,Concluído,5,249
2855,2358,1,2023-12-05,Pendente,0,0
2856,9128,1,2023-05-29,Concluído,3,345
2857,8735,2,2023-12-10,Concluído,2,318
2858,7858,1,2023-05-01,Concluído,5,212
2859,6830,4,2023-07-03,Pendente,0,0
2860,531,2,2023-09-01,Cancelado,0,0
2861,8139,2,2023-08-15,Concluído,7,237
2862,2415,5,2023-01-22,Pendente,0,0
2863,4041,4,2023-04-11,Pendente,0,0
2864,2483,5,2023-04-17,Pendente,0,0
2865,3887,5,2023-05-14,Concluído,7,350
2866,795,2,2023-11-06,Cancelado,0,0
2867,898,4,2023-05-22,Pendente,0,0
2868,1199,4,2023-05-10,Cancelado,0,0
2869,8074,4,2023-02-22,Cancelado,0,0
2870,3688,3,2023-09-19,Pendente,0,0
2871,9814,2,2023-03-22,Concluído,6,337
2872,9790,2,2023-08-02,Concluído,7,228
2873,8477,5,2023-11-22,Concluído,1,162
2874,6019,1,2023-08-21,Cancelado,0,0
2875,1861,1,2023-08-12,Cancelado,0,0
2876,3307,1,2023-05-20,Cancelado,0,0
2877,1553,2,2023-07-27,Pendente,0,0
2878,9744,3,2023-06-05,Concluído,5,336
2879,7058,4,2023-03-24,Cancelado,0,0
2880,6060,5,2023-03-13,Cancelado,0,0
2881,1016,1,2023-12-07,Cancelado,0,0
2882,3066,2,2023-05-27,Concluído,3,198
2883,8705,4,2023-07-26,Cancelado,0,0
2884,1873,2,2023-09-01,Pendente,0,0
2885,4277,4,2023-09-23,Pendente,0,0
2886,2321,2,2023-06-24,Pendente,0,0
2887,2114,5,2023-01-20,Concluído,4,157
2888,3862,4,2023-06-18,Pendente,0,0
2889,2466,1,2023-03-13,Concluído,7,280
2890,3229,5,2023-09-19,Cancelado,0,0
2891,8098,2,2023-01-03,Concluído,1,346
2892,9885,4,2023-03-08,Cancelado,0,0
2893,2538,2,2023-06-12,Pendente,0,0
2894,7406,4,2023-02-26,Pendente,0,0
2895,6259,1,2023-02-28,Cancelado,0,0
2896,9395,4,2023-07-13,Cancelado,0,0
2897,391,4,2023-04-18,Cancelado,0,0
2898,7517,4,2023-07-19,Cancelado,0,0
2899,5304,2,2023-03-11,Pendente,0,0
2900,8258,4,2023-07-02,Concluído,7,280
2901,2906,2,2023-07-12,Concluído,6,150
2902,2432,4,2023-05-23,Concluído,7,288
2903,234,4,2023-05-23,Cancelado,0,0
2904,1351,4,2023-09-07,Concluído,7,151
2905,3601,1,2023-10-09,Concluído,3,220
2906,6790,3,2023-10-29,Cancelado,0,0
2907,4241,4,2023-11-09,Pendente,0,0
2908,3545,2,2023-03-04,Cancelado,0,0
2909,9539,3,2023-01-08,Cancelado,0,0
2910,1970,5,2023-01-07,Cancelado,0,0
2911,9681,3,2023-08-08,Cancelado,0,0
2912,2447,2,2023-09-29,Pendente,0,0
2913,661,4,2023-09-10,Pendente,0,0
2914,9359,1,2023-05-13,Concluído,7,320
2915,7211,4,2023-07-30,Cancelado,0,0
2916,779,1,2023-02-17,Cancelado,0,0
2917,3224,5,2023-02-01,Concluído,4,295
2918,5669,1,2023-02-01,Cancelado,0,0
2919,9906,5,2023-07-20,Concluído,4,161
2920,6171,3,2023-06-27,Concluído,4,344
2921,9736,1,2023-01-29,Pendente,0,0
2922,7618,2,2023-01-05,Cancelado,0,0
2923,3441,5,2023-03-18,Pendente,0,0
2924,3320,4,2023-09-10,Concluído,6,292
2925,6191,3,2023-04-30,Concluído,4,178
2926,6953,1,2023-02-23,Pendente,0,0
2927,6729,4,2023-01-15,Pendente,0,0
2928,8620,2,2023-03-18,Pendente,0,0
2929,4974,1,2023-01-02,Concluído,4,198
2930,8178,3,2023-05-04,Pendente,0,0
2931,9782,3,2023-04-24,Concluído,4,196
2932,7172,3,2023-01-15,Pendente,0,0
2933,7989,3,2023-01-05,Pendente,0,0
2934,5366,4,2023-04-25,Concluído,2,317
2935,2098,1,2023-10-10,Cancelado,0,0
2936,1336,3,2023-05-13,Cancelado,0,0
2937,9852,5,2023-11-06,Pendente,0,0
2938,3313,5,2023-08-26,Cancelado,0,0
2939,4490,5,2023-01-13,Concluído,3,260
2940,2369,1,2023-04-06,Pendente,0,0
2941,9173,1,2023-10-18,Concluído,7,261
2942,4077,4,2023-02-27,Concluído,2,231
2943,9195,4,2023-04-22,Pendente,0,0
2944,9643,3,2023-11-27,Cancelado,0,0
2945,7283,4,2023-10-27,Cancelado,0,0
2946,8990,2,2023-04-27,Cancelado,0,0
2947,1531,2,2023-03-28,Concluído,4,285
2948,2057,5,2023-09-23,Concluído,6,291
2949,3590,1,2023-03-14,Pendente,0,0
2950,1170,3,2023-05-25,Pendente,0,0
2951,1939,3,2023-09-12,Cancelado,0,0
2952,7218,5,2023-10-27,Concluído,7,315
2953,3824,3,2023-12-07,Concluído,6,158
2954,1631,2,2023-07-21,Cancelado,0,0
2955,6108,1,2023-07-13,Pendente,0,0
2956,4430,5,2023-05-14,Cancelado,0,0
2957,3325,2,2023-02-02,Cancelado,0,0
2958,8517,3,2023-10-26,Concluído,7,155
2959,4646,3,2023-10-29,Pendente,0,0
2960,2170,2,2023-07-19,Pendente,0,0
2961,2992,4,2023-08-07,Pendente,0,0
2962,9135,4,2023-11-17,Cancelado,0,0
2963,7636,3,2023-06-23,Pendente,0,0
2964,9034,3,2023-07-25,Pendente,0,0
2965,3942,5,2023-04-13,Pendente,0,0
2966,2380,5,2023-04-04,Cancelado,0,0
2967,2634,3,2023-02-10,Cancelado,0,0
2968,4158,1,2023-05-09,Pendente,0,0
2969,9443,1,2023-06-12,Concluído,4,296
2970,8251,4,2023-03-18,Concluído,2,271
2971,3375,1,2023-04-06,Pendente,0,0
2972,791,3,2023-06-11,Pendente,0,0
2973,8072,1,2023-04-28,Pendente,0,0
2974,9556,1,2023-04-19,Cancelado,0,0
2975,2463,2,2024-01-01,Cancelado,0,0
2976,5815,4,2023-08-23,Concluído,3,298
2977,534,4,2023-03-19,Cancelado,0,0
2978,3213,3,2023-02-28,Pendente,0,0
2979,510,2,2023-02-08,Concluído,7,266
2980,2300,2,2023-09-15,Concluído,6,167
2981,2659,3,2023-12-31,Concluído,5,188
2982,8194,5,2023-10-25,Pendente,0,0
2983,9653,3,2023-12-10,Concluído,2,163
2984,6175,1,2023-09-08,Concluído,1,229
2985,9149,5,2023-08-02,Concluído,4,289
2986,9434,1,2023-02-09,Concluído,2,181
2987,4776,5,2023-08-27,Pendente,0,0
2988,3099,3,2023-04-22,Concluído,3,280
2989,3479,1,2023-08-26,Concluído,2,208
2990,46,1,2023-01-22,Pendente,0,0
2991,6307,5,2023-08-12,Pendente,0,0
2992,1921,3,2023-07-29,Cancelado,0,0
2993,2376,1,2023-05-14,Cancelado,0,0
2994,8373,5,2023-01-16,Cancelado,0,0
2995,4263,1,2023-11-09,Pendente,0,0
2996,8343,3,2023-12-28,Concluído,1,199
2997,5713,5,2023-08-15,Pendente,0,0
2998,8800,2,2023-12-18,Concluído,7,303
2999,1551,1,2023-04-09,Cancelado,0,0
3000,554,5,2023-04-04,Concluído,3,336
3001,7876,3,2023-07-06,Pendente,0,0
3002,7935,1,2023-09-03,Pendente,0,0
3003,2144,1,2023-02-10,Pendente,0,0
3004,7302,1,2023-11-22,Cancelado,0,0
3005,6769,5,2023-09-23,Cancelado,0,0
3006,4848,1,2023-12-06,Concluído,4,163
3007,695,5,2023-06-02,Concluído,3,278
3008,2357,2,2023-02-20,Cancelado,0,0
3009,2185,1,2023-09-18,Cancelado,0,0
3010,2422,5,2023-05-07,Pendente,0,0
3011,5599,1,2023-10-03,Concluído,5,237
3012,7239,4,2023-06-07,Cancelado,0,0
3013,8196,1,2023-04-24,Concluído,4,263
3014,5220,1,2023-06-23,Cancelado,0,0
3015,7021,5,2023-08-22,Pendente,0,0
3016,3631,4,2023-06-14,Concluído,6,157
3017,8263,5,2023-06-25,Cancelado,0,0
3018,2072,2,2023-11-15,Pendente,0,0
3019,225,5,2023-07-08,Concluído,4,345
3020,6268,1,2023-02-11,Pendente,0,0
3021,3250,3,2023-03-24,Pendente,0,0
3022,4031,3,2023-06-15,Concluído,7,311
3023,7923,4,2023-04-14,Concluído,1,199
3024,5450,4,2023-12-08,Pendente,0,0
3025,5745,3,2023-06-11,Cancelado,0,0
3026,3589,5,2023-06-22,Pendente,0,0
3027,2919,5,2023-02-24,Concluído,6,216
3028,6695,2,2023-10-06,Concluído,6,248
3029,7130,4,2023-02-09,Pendente,0,0
3030,4096,1,2023-07-08,Concluído,4,330
3031,6874,2,2023-10-22,Concluído,5,211
3032,7951,5,2023-06-05,Concluído,5,253
3033,1636,4,2023-02-09,Cancelado,0,0
3034,4318,2,2023-03-29,Cancelado,0,0
3035,5572,3,2023-10-06,Cancelado,0,0
3036,6003,4,2023-01-18,Concluído,3,183
3037,9910,2,2023-03-25,Pendente,0,0
3038,7787,2,2023-03-22,Cancelado,0,0
3039,7962,1,2023-05-20,Cancelado,0,0
3040,8082,4,2023-11-27,Cancelado,0,0
3041,720,5,2023-08-16,Pendente,0,0
3042,4083,2,2023-09-06,Cancelado,0,0
3043,7687,4,2023-09-14,Cancelado,0,0
3044,6381,1,2023-05-21,Cancelado,0,0
3045,1685,2,2023-03-17,Concluído,1,219
3046,9953,2,2023-12-09,Pendente,0,0
3047,6747,1,2023-10-14,Pendente,0,0
3048,4915,3,2023-06-20,Concluído,4,227
3049,8943,4,2023-09-01,Concluído,4,248
3050,4936,2,2023-03-19,Pendente,0,0
3051,4132,2,2023-03-25,Pendente,0,0
3052,317,3,2023-10-07,Cancelado,0,0
3053,1628,5,2023-05-26,Pendente,0,0
3054,4514,4,2023-09-10,Concluído,5,265
3055,3088,1,2023-02-22,Concluído,3,308
3056,7849,5,2023-04-07,Cancelado,0,0
3057,6761,2,2023-04-16,Pendente,0,0
3058,5447,1,2023-05-27,Concluído,1,336
3059,9088,4,2023-08-24,Concluído,7,298
3060,3348,3,2023-11-26,Cancelado,0,0
3061,6242,3,2023-08-14,Cancelado,0,0
3062,55,3,2023-11-20,Concluído,1,208
3063,7038,1,2023-05-14,Cancelado,0,0
3064,1305,2,2023-03-13,Concluído,7,281
3065,8462,3,2023-09-04,Pendente,0,0
3066,7108,5,2023-05-17,Cancelado,0,0
3067,4839,3,2023-08-24,Pendente,0,0
3068,1213,1,2023-04-25,Cancelado,0,0
3069,8876,2,2023-03-29,Concluído,3,281
3070,9028,3,2023-12-19,Concluído,5,238
3071,2214,1,2023-02-11,Pendente,0,0
3072,2490,2,2023-06-12,Cancelado,0,0
3073,335,3,2023-06-28,Cancelado,0,0
3074,4986,2,2023-11-11,Pendente,0,0
3075,7606,1,2023-05-05,Cancelado,0,0
3076,4285,3,2023-08-09,Cancelado,0,0
3077,146,1,2023-09-15,Cancelado,0,0
3078,277,1,2023-07-27,Concluído,7,262
3079,1159,2,2023-01-09,Concluído,7,256
3080,9251,2,2023-03-26,Cancelado,0,0
3081,669,4,2023-02-12,Pendente,0,0
3082,2300,5,2023-10-05,Pendente,0,0
3083,9683,5,2023-07-20,Pendente,0,0
3084,711,1,2023-01-20,Concluído,3,203
3085,5948,4,2023-07-23,Cancelado,0,0
3086,8249,4,2023-09-16,Cancelado,0,0
3087,5762,3,2023-06-27,Pendente,0,0
3088,9886,3,2023-12-24,Pendente,0,0
3089,2568,1,2023-03-28,Cancelado,0,0
3090,8049,5,2023-01-05,Concluído,7,327
3091,7264,2,2023-02-03,Concluído,3,151
3092,1932,1,2023-03-14,Concluído,6,218
3093,9387,2,2023-02-05,Concluído,7,300
3094,3556,1,2023-03-02,Pendente,0,0
3095,3128,3,2023-05-13,Pendente,0,0
3096,6490,3,2023-07-19,Concluído,5,278
3097,8690,3,2023-06-07,Cancelado,0,0
3098,9454,3,2023-08-23,Cancelado,0,0
3099,4190,1,2023-03-13,Pendente,0,0
3100,1770,2,2023-07-07,Cancelado,0,0
3101,1542,2,2023-10-16,Pendente,0,0
3102,4682,5,2023-11-18,Cancelado,0,0
3103,9030,2,2023-03-05,Concluído,7,299
3104,7047,3,2023-11-18,Pendente,0,0
3105,6313,1,2023-11-22,Pendente,0,0
3106,5794,3,2023-12-01,Concluído,4,285
3107,630,1,2023-01-23,Pendente,0,0
3108,4122,4,2023-09-03,Pendente,0,0
3109,1263,2,2023-09-07,Pendente,0,0
3110,5475,2,2023-09-24,Concluído,7,219
3111,4242,5,2023-04-16,Pendente,0,0
3112,5551,1,2023-12-15,Cancelado,0,0
3113,1355,3,2023-03-24,Concluído,1,213
3114,9565,5,2023-12-26,Cancelado,0,0
3115,35,5,2023-03-25,Concluído,4,265
3116,7940,1,2023-09-17,Pendente,0,0
3117,1047,2,2023-05-16,Concluído,6,341
3118,877,2,2023-06-09,Cancelado,0,0
3119,1754,1,2023-05-17,Cancelado,0,0
3120,6541,3,2023-05-12,Concluído,6,248
3121,5369,3,2023-04-17,Pendente,0,0
3122,9779,3,2023-07-13,Cancelado,0,0
3123,4132,3,2023-04-17,Cancelado,0,0
3124,4494,5,2023-05-28,Pendente,0,0
3125,8198,1,2023-09-15,Pendente,0,0
3126,5820,1,2023-09-29,Cancelado,0,0
3127,7107,2,2023-02-28,Concluído,1,300
3128,2777,4,2023-07-21,Pendente,0,0
3129,2113,1,2023-03-27,Cancelado,0,0
3130,8548,4,2023-06-13,Cancelado,0,0
3131,5864,2,2023-02-01,Cancelado,0,0
3132,2129,4,2023-09-21,Concluído,6,184
3133,2267,5,2023-08-17,Cancelado,0,0
3134,1177,1,2023-12-10,Concluído,3,249
3135,124,4,2023-07-07,Cancelado,0,0
3136,3733,4,2023-12-27,Cancelado,0,0
3137,4331,3,2023-07-11,Concluído,3,207
3138,6604,5,2023-05-14,Pendente,0,0
3139,8195,5,2023-02-12,Pendente,0,0
3140,3638,4,2023-02-26,Concluído,7,304
3141,6163,2,2023-11-13,Concluído,4,191
3142,4297,4,2023-05-07,Cancelado,0,0
3143,2192,4,2023-04-23,Cancelado,0,0
3144,422,5,2023-11-14,Cancelado,0,0
3145,1505,1,2023-07-17,Cancelado,0,0
3146,5942,4,2023-01-21,Cancelado,0,0
3147,2390,5,2023-06-06,Cancelado,0,0
3148,3715,4,2023-12-09,Concluído,6,333
3149,3582,1,2023-04-27,Pendente,0,0
3150,8783,3,2023-02-06,Cancelado,0,0
3151,1119,2,2023-12-14,Cancelado,0,0
3152,789,4,2023-12-08,Concluído,2,241
3153,7793,4,2023-07-13,Concluído,6,226
3154,5156,3,2023-06-05,Concluído,5,251
3155,7288,5,2023-06-05,Cancelado,0,0
3156,3197,4,2023-10-21,Concluído,3,290
3157,7074,4,2023-03-17,Cancelado,0,0
3158,9929,5,2023-08-02,Pendente,0,0
3159,7597,1,2023-02-09,Cancelado,0,0
3160,1894,4,2023-11-14,Pendente,0,0
3161,8705,2,2023-12-22,Pendente,0,0
3162,6137,2,2023-05-22,Cancelado,0,0
3163,8026,4,2023-04-11,Pendente,0,0
3164,5965,1,2023-08-15,Concluído,7,216
3165,6292,3,2023-03-28,Concluído,6,238
3166,2379,4,2023-04-04,Concluído,5,310
3167,3025,5,2023-08-24,Cancelado,0,0
3168,5496,2,2023-12-04,Pendente,0,0
3169,4914,5,2023-05-05,Concluído,3,338
3170,3880,5,2023-07-03,Pendente,0,0
3171,2742,3,2023-10-18,Concluído,6,185
3172,6549,1,2023-04-05,Cancelado,0,0
3173,4068,5,2023-06-20,Pendente,0,0
3174,2077,3,2023-02-27,Pendente,0,0
3175,8821,3,2023-04-05,Cancelado,0,0
3176,6197,4,2023-04-09,Pendente,0,0
3177,5715,3,2023-03-21,Concluído,5,201
3178,2961,1,2023-03-24,Concluído,6,200
3179,1211,2,2023-01-06,Pendente,0,0
3180,495,3,2023-10-05,Pendente,0,0
3181,8648,3,2023-12-14,Pendente,0,0
3182,3852,1,2023-06-20,Pendente,0,0
3183,4180,3,2023-05-24,Pendente,0,0
3184,6681,2,2023-07-02,Pendente,0,0
3185,403,5,2023-03-08,Pendente,0,0
3186,9700,3,2023-10-06,Pendente,0,0
3187,9742,3,2023-09-26,Pendente,0,0
